17:35:00,570,1108592
17:40:00,622,1108592
17:45:00,619,1108592
17:50:00,631,1108592
17:55:00,553,1108592
18:00:00,616,1108592
18:05:00,668,1108592
18:10:00,606,1108592
18:15:00,652,1108592
18:20:00,608,1108592
18:25:00,595,1108592
18:30:00,636,1108592
18:35:00,561,1108592
18:40:00,532,1108592
18:45:00,501,1108592
18:50:00,638,1108592
18:55:00,463,1108592
19:00:00,608,1108592
14:05:00,51,1108593
14:10:00,35,1108593
14:15:00,65,1108593
14:20:00,56,1108593
14:25:00,46,1108593
14:30:00,53,1108593
14:35:00,60,1108593
14:40:00,50,1108593
14:45:00,56,1108593
14:50:00,77,1108593
14:55:00,49,1108593
15:00:00,61,1108593
15:05:00,51,1108593
15:10:00,58,1108593
15:15:00,53,1108593
15:20:00,57,1108593
15:25:00,45,1108593
15:30:00,54,1108593
15:35:00,45,1108593
15:40:00,54,1108593
15:45:00,70,1108593
15:50:00,68,1108593
15:55:00,51,1108593
16:00:00,46,1108593
16:05:00,53,1108593
16:10:00,41,1108593
16:15:00,54,1108593
16:20:00,48,1108593
16:25:00,57,1108593
16:30:00,64,1108593
16:35:00,50,1108593
16:40:00,42,1108593
16:45:00,61,1108593
16:50:00,54,1108593
16:55:00,58,1108593
17:00:00,47,1108593
17:05:00,45,1108593
17:10:00,56,1108593
17:15:00,59,1108593
17:20:00,54,1108593
17:25:00,52,1108593
17:30:00,51,1108593
17:35:00,57,1108593
17:40:00,56,1108593
17:45:00,51,1108593
17:50:00,44,1108593
17:55:00,45,1108593
18:00:00,26,1108593
18:05:00,39,1108593
18:10:00,73,1108593
18:15:00,45,1108593
18:20:00,44,1108593
18:25:00,43,1108593
18:30:00,29,1108593
18:35:00,43,1108593
18:40:00,34,1108593
18:45:00,37,1108593
18:50:00,32,1108593
18:55:00,36,1108593
19:00:00,45,1108593
14:05:00,149,1121044
14:10:00,166,1121044
14:15:00,169,1121044
14:20:00,177,1121044
14:25:00,206,1121044
14:30:00,213,1121044
14:35:00,205,1121044
14:40:00,219,1121044
14:45:00,230,1121044
14:50:00,295,1121044
14:55:00,276,1121044
15:00:00,293,1121044
15:05:00,254,1121044
15:10:00,286,1121044
15:15:00,298,1121044
15:20:00,283,1121044
15:25:00,305,1121044
15:30:00,275,1121044
15:35:00,290,1121044
15:40:00,294,1121044
15:45:00,269,1121044
15:50:00,269,1121044
15:55:00,282,1121044
16:00:00,268,1121044
16:05:00,263,1121044
16:10:00,258,1121044
